시기,날짜,기사제목,url,감정,수치
시행전,2025-05-30,"“압구정2구역 조합원에 최상의 금융조건”…삼성물산, 5대 은행과 전략적 파트너십",https://n.news.naver.com/article/009/0005501358,중립,0.9996601343154907
시행전,2025-05-30,"[꼬집]도로공사 선정, 휴게소 대표 메뉴 16선",https://n.news.naver.com/article/648/0000036642,중립,0.9999710321426392
시행전,2025-05-30,"LH대구경북본부, 포항블루밸리 행복주택 420가구 입주자 모집",https://n.news.naver.com/article/421/0008285364,중립,0.9999476671218872
시행전,2025-05-30,"“10억 짜리 아파트, 전셋값이 8억”…산단 밀집 이 동네, 전세가율 전국 톱 찍었다",https://n.news.naver.com/article/009/0005501354,슬픔,0.8270050883293152
시행전,2025-05-30,"""압구정 2구역을 잡아라”…삼성물산, 5대 은행과 전략적 파트너십 체결",https://n.news.naver.com/article/011/0004491758,중립,0.9999692440032959
시행전,2025-05-30,외국인 보유 주택 10만 가구 돌파...외인 다주택자 6500명,https://n.news.naver.com/article/025/0003444795,놀람,0.6172508597373962
시행전,2025-05-30,"현재도, 미래도 강남 부촌 '이곳'...'THE H' 냐 '래미안' 격돌",https://n.news.naver.com/article/374/0000443508,중립,0.9999706745147705
시행전,2025-05-30,"대규모 개발지 첫 분양 단지…""시범단지 효과 기대감""",https://n.news.naver.com/article/215/0001211071,중립,0.9998995065689087
시행전,2025-05-30,"HDC현대산업개발, 안전 품질 개선···기술 경쟁력 강화로 아이파크 품질 높인다",https://n.news.naver.com/article/243/0000078844,중립,0.9995878338813782
시행전,2025-05-30,"CJ올리브영, `KDB생명타워` 6744억원에 매입 완료",https://n.news.naver.com/article/029/0002958491,중립,0.9998807907104492
시행전,2025-05-30,"전주시, 취락·경관지구서 '건축물 용도 제한 완화'",https://n.news.naver.com/article/001/0015422167,중립,0.9998536109924316
시행전,2025-05-30,"대우건설 ""개포 우성 7차 재건축 시공사 입찰 참여""",https://n.news.naver.com/article/215/0001211062,중립,0.9999538660049438
시행전,2025-05-30,"삼성물산 ""압구정2구역 최상의 금융조건""…5대 은행과 파트너십",https://n.news.naver.com/article/003/0013276547,중립,0.9999216794967651
시행전,2025-05-30,아파트 입주민 민원 1위는 '주차'…전년보다 비중 더 늘어,https://n.news.naver.com/article/001/0015422161,놀람,0.9964556694030762
시행전,2025-05-30,"""물러설 곳 없다""…포스코·HDC현산, 용산 전면1구역 두고 '혈투'",https://n.news.naver.com/article/015/0005138798,중립,0.9947943091392517
시행전,2025-05-30,강산건설 컨소시엄 ‘브레인시티 앤네이처 미래도’ 브레인시티 최초 전 세대에 세대창고 도입,https://n.news.naver.com/article/016/0002478855,중립,0.9999717473983765
시행전,2025-05-30,"감평산업 미래혁신 도모…한·일·중 감정평가사, 한 자리에",https://n.news.naver.com/article/119/0002963107,중립,0.9997441172599792
시행전,2025-05-30,"금호건설, 하남 3기 신도시에 첫 민간참여 공공임대 공급",https://n.news.naver.com/article/018/0006027228,중립,0.9998730421066284
시행전,2025-05-30,‘국제학교 품은 학세권’ ‘평택 고덕 A48블록 금성백조 예미지’에 쏠리는 관심,https://n.news.naver.com/article/011/0004491737,중립,0.9999711513519287
시행전,2025-05-30,1~4월 주택 인허가·착공·분양 감소…악성 미분양↑,https://n.news.naver.com/article/422/0000745277,슬픔,0.7544989585876465
시행전,2025-05-30,"""압구정2 최상의 금융조건 제공""…삼성물산, 5대 은행과 파트너십",https://n.news.naver.com/article/018/0006027227,중립,0.8825770616531372
시행전,2025-05-30,"삼성물산, 압구정2구역 금융 지원⋯5대 시중은행과 '원샷' 제휴",https://n.news.naver.com/article/031/0000936700,중립,0.99991774559021
시행전,2025-05-30,"대한주택건설협회 “중견주택업체, 6월 전국에 4512가구 분양”",https://n.news.naver.com/article/029/0002958487,중립,0.9998559951782227
시행전,2025-05-30,"""압구정2구역에 최상의 금융조건"" 삼성물산, 5대 은행과 전략적 파트너십",https://n.news.naver.com/article/277/0005601033,중립,0.9997588992118835
시행전,2025-05-30,"성동구, 중·대형건축물 등 635개소 안전 점검",https://n.news.naver.com/article/421/0008285065,중립,0.9894183278083801
시행전,2025-05-30,"한국-말레이 도로 등 인프라 개발 손잡는다..""도로, 건설, ITS 등서 개발 협력 확대할 것""",https://n.news.naver.com/article/014/0005357086,중립,0.9999649524688721
시행전,2025-05-30,이러다 또 집값 뛸라…수도권 역대급 분양 가뭄,https://n.news.naver.com/article/374/0000443486,슬픔,0.9997242093086243
시행전,2025-05-30,내달 제로에너지건축물 인증제… 공사비·분양가 급등 우려 커져,https://n.news.naver.com/article/021/0002713138,공포,0.9240409135818481
시행전,2025-05-30,"""용적률 600%로 상향""…종로 율곡로 규제 완화",https://n.news.naver.com/article/421/0008285021,중립,0.9999649524688721
시행전,2025-05-31,"한남5구역, 재개발 시공사로 DL이앤씨 선정",https://n.news.naver.com/mnews/article/014/0005357425,중립,0.9999740123748779
시행전,2025-05-31,"DL이앤씨, '1.7조' 한남5구역 품었다…조합원 92% 찬성 [집슐랭]",https://n.news.naver.com/mnews/article/011/0004492127,중립,0.9999135732650757
시행전,2025-05-31,“3년 만에 24억 날렸다”…김나영 ‘99억 강남 건물’ 폭락 이유는[누구집],https://n.news.naver.com/mnews/article/018/0006028599,놀람,0.6555753350257874
시행전,2025-05-31,"한남5구역, DL이앤씨가 짓는다…찬성률 92.4%",https://n.news.naver.com/mnews/article/029/0002958595,중립,0.8840348124504089
시행전,2025-05-31,"DL이앤씨, ‘1.7조’ 한남5구역 재개발 시공 맡는다",https://n.news.naver.com/mnews/article/018/0006028591,중립,0.9999740123748779
시행전,2025-05-31,한남5구역 DL이앤씨가 짓는다,https://n.news.naver.com/mnews/article/277/0005601394,중립,0.999975323677063
시행전,2025-05-31,시동 걸린 목동 재건축...조합 설립에 줄줄이 신고가,https://n.news.naver.com/mnews/article/009/0005501817,중립,0.9995684027671814
시행전,2025-05-31,한남5구역 시공사에 DL이앤씨 확정…“아크로 한남으로 한강변 최고 단지 만들 것”,https://n.news.naver.com/mnews/article/022/0004039925,중립,0.9999682903289795
시행전,2025-05-31,"‘1.7조’ 한남5구역, DL이앤씨가 짓는다",https://n.news.naver.com/mnews/article/366/0001081858,중립,0.999976634979248
시행전,2025-05-31,"한남5구역, DL이앤씨가 짓는다…조합원 총회서 선정",https://n.news.naver.com/mnews/article/001/0015423914,중립,0.9999759197235107
시행전,2025-05-31,"국토부, 5호선 화재 사고 조사…“철도 안전관리체계 개선할 것”",https://n.news.naver.com/mnews/article/119/0002963412,중립,0.9999727010726929
시행전,2025-05-31,"국토부, 5호선 열차 방화사고 조사…안전체계 점검",https://n.news.naver.com/mnews/article/011/0004492085,중립,0.9999666213989258
시행전,2025-05-31,"""자기야, 로또 줍줍이래!"" 과천인데 15억→5억에? 신청자격 보니",https://n.news.naver.com/mnews/article/011/0004492080,놀람,0.9998252987861633
시행전,2025-05-31,"1개월만에 17억 뛰었다...'여보, 거짓말 아냐?', 초유의 일 벌어졌다 [부동산 아토즈]",https://n.news.naver.com/mnews/article/014/0005357397,놀람,0.9952214360237122
시행전,2025-05-31,"국토부, 지하철 5호선 화재 사고 조사 및 수습 지원",https://n.news.naver.com/mnews/article/119/0002963400,중립,0.9999755620956421
시행전,2025-05-31,"5호선 지하철 방화에...국토부 ""비상대응 체계 점검 및 대책 마련""",https://n.news.naver.com/mnews/article/014/0005357387,공포,0.999873161315918
시행전,2025-05-31,"국토부, 지하철 5호선 열차 화재 긴급 현장지원",https://n.news.naver.com/mnews/article/277/0005601367,중립,0.9957285523414612
시행전,2025-05-31,서울도 아닌데 무슨 일?…'노도강'보다 경쟁 치열한 아파트,https://n.news.naver.com/mnews/article/015/0005139121,슬픔,0.7736728191375732
시행전,2025-05-31,11억 넘어도 '지금이 가장 싸다'…분양가 무섭게 뛴다는데,https://n.news.naver.com/mnews/article/015/0005139112,놀람,0.9406954050064087
시행전,2025-05-31,아파트에서 '층간소음'보다 더 짜증나는 이것,https://n.news.naver.com/mnews/article/003/0013278023,분노,0.9999203681945801
시행전,2025-05-31,30평형대가 압구정 62억·잠실 40억…정비사업 속도내며 인기 치솟는 구축[부동산360],https://n.news.naver.com/mnews/article/016/0002479064,슬픔,0.8105442523956299
시행전,2025-05-31,외국인 보유주택 10만가구 '훌쩍'…임대시 이것 따져봐야[똑똑한 부동산],https://n.news.naver.com/mnews/article/018/0006028080,중립,0.9999711513519287
시행전,2025-05-31,김나영 99억원 강남 부동산 '폭락' 대출도 받았다는데…,https://n.news.naver.com/mnews/article/243/0000078889,놀람,0.9987321496009827
시행전,2025-05-31,"“천만원이나 줄어든다고요?”…연봉 5천만원 김 과장, 3억 주담대 받으려다 깜짝",https://n.news.naver.com/mnews/article/009/0005501744,놀람,0.9999316930770874
시행전,2025-05-31,6월 첫째주 서울 고덕강일 등 아파트 885가구 공급…모두 일반분양,https://n.news.naver.com/mnews/article/277/0005601323,중립,0.9999357461929321
시행전,2025-05-31,"[르포]""우리 아파트 앱은 다 돼요""… 트리마제서 본 스마트홈 신세계",https://n.news.naver.com/mnews/article/417/0001080474,중립,0.9999669790267944
시행전,2025-05-31,"포스코이앤씨, 일산에 ‘하이퍼엔드’ 주거상품… 더샵 일산엘로이 펜트하우스 분양",https://n.news.naver.com/mnews/article/014/0005357336,중립,0.9998301267623901
시행전,2025-05-31,“부동산 다 망해가요” 한숨...‘더 큰 쓰나미 온다’ [부동산 산책],https://n.news.naver.com/mnews/article/014/0005357332,공포,0.9998006224632263
시행전,2025-05-31,여수 묘도 LNG터미널 본격 추진에 주상복합 ‘쌍용 더 플래티넘 여수35’ 수혜 기대,https://n.news.naver.com/mnews/article/243/0000078882,중립,0.9999715089797974
시행전,2025-05-31,대선 D-3…새 정권 창출 기대감에 내수 회복 '허니문' 올까,https://n.news.naver.com/mnews/article/003/0013277879,중립,0.9998874664306641
시행전,2025-05-31,한강시네폴리스 개발 `착착`… 공동주택 분양 `청신호`,https://n.news.naver.com/mnews/article/029/0002958570,행복,0.999903678894043
시행전,2025-05-31,"두산건설 ‘두산위브더제니스 평내호평역 N49’, 31일 선착순 분양",https://n.news.naver.com/article/215/0001211152,중립,0.9998519420623779
시행전,2025-05-31,"역세권·후분양 메리트… 제일건설, ‘제일풍경채 의왕고천’ 100% 완판",https://n.news.naver.com/article/277/0005601316,행복,0.9979033470153809
시행전,2025-05-31,"""누가 대통령 되든 규제 풀어야 서울 쏠림 막아요"" [우동집 인터뷰]",https://n.news.naver.com/article/215/0001211151,중립,0.9999750852584839
시행전,2025-05-31,"친구 따라 강남 '못' 간다?…'강북도 비싼데, 강남은 넘사벽?'",https://n.news.naver.com/article/374/0000443592,혐오,0.993251383304596
시행전,2025-05-31,6·3 대선 앞두고…강남 3구·양천구 신고가 행진,https://n.news.naver.com/article/648/0000036658,놀람,0.9998451471328735
시행전,2025-05-31,"""책임준공 미이행, 대출금 전액 배상"" 판결…비상 걸린 신탁 업계",https://n.news.naver.com/article/011/0004491998,중립,0.8853229880332947
시행전,2025-05-31,삼성물산·현대건설 또 붙었다…자금 조달 경쟁 열기 ‘후끈’,https://n.news.naver.com/article/011/0004491997,놀람,0.995468258857727
시행전,2025-05-31,"농협창고의 변신, 무조건 무죄일 수는 없다[허남설 기자의 집동네땅]",https://n.news.naver.com/article/032/0003373166,중립,0.9999759197235107
시행전,2025-05-31,"달아오르는 서울 집값…""하반기 분당·평촌으로 이어질 것"" [집슐랭]",https://n.news.naver.com/article/011/0004491996,중립,0.9999712705612183
시행전,2025-05-31,사당동 우·극 리모델링 가시화…'4000가구 대단지' 탈바꿈 기대 [집슐랭],https://n.news.naver.com/article/011/0004491991,중립,0.9228116273880005
시행전,2025-05-31,"DL그룹, 일·가정 양립 위해 체계적 제도 마련",https://n.news.naver.com/article/011/0004491986,행복,0.9424582719802856
시행전,2025-05-31,[영상] 서울 한복판 단독주택이 6억원…고소영이 찍은 이 동네 어디길래 [부동산360],https://n.news.naver.com/article/016/0002479003,놀람,0.999910831451416
시행전,2025-05-31,"""임대도 한강뷰"" 갈등에 수술대 오른 '소셜믹스'[주간 부동산 키워드]",https://n.news.naver.com/article/003/0013277838,중립,0.9996734857559204
시행전,2025-05-31,"“가격=경쟁력”…분상제 단지 청약경쟁률, 일반 단지 比 4배↑",https://n.news.naver.com/article/119/0002963322,놀람,0.9997970461845398
시행전,2025-05-31,"김나영, 3년만 24억 날렸다?…99억 강남 건물 '폭풍 감가' 이유는",https://n.news.naver.com/article/008/0005201834,놀람,0.9859863519668579
시행전,2025-05-31,"기술 선점 경쟁…건설사, 지식재산권 확보에 '열중'",https://n.news.naver.com/article/277/0005601299,분노,0.4506072402000427
시행전,2025-05-31,"""10억이던 아파트값이 1년 만에""…서울 집값 뛰면 들썩이는 동네",https://n.news.naver.com/article/015/0005139070,놀람,0.5927380323410034
시행전,2025-05-31,"“연체이자에 대출원금까지 큰일”…비상사태라는 신탁업계, 왜?",https://n.news.naver.com/article/009/0005501708,공포,0.9443815350532532
시행전,2025-05-31,"""귀신 나올라"" 다 지었는데 '텅'…""깎아줘도 안팔려"" 악성 미분양 ↑",https://n.news.naver.com/article/008/0005201827,슬픔,0.9758349657058716
시행전,2025-05-31,연일 흥행 성공한 3기 신도시…입주 후 교통 불편 우려,https://n.news.naver.com/article/366/0001081746,공포,0.9998906850814819
