구,법정동,계약일자,전용면적,평형,거래금액,평단가,거래유형,정책여부,이상치여부
강남구,강남2동,2026-02-05,61.23,19,153094,8265.9,중개거래,정책후,False
강남구,강남2동,2026-02-26,69.13,21,165232,7901.2,직거래,정책후,False
강남구,강남1동,2026-02-19,35.48,11,87056,8112.2,중개거래,정책후,False
강남구,강남1동,2026-02-02,37.86,11,91658,8003.9,중개거래,정책후,False
강남구,강남1동,2026-02-12,75.84,23,184843,8056.9,중개거래,정책후,False
강남구,강남1동,2026-02-26,49.97,15,127703,8447.9,중개거래,정책후,False
강남구,강남1동,2026-02-13,81.39,25,210178,8536.8,중개거래,정책후,False
강남구,강남1동,2026-02-27,63.21,19,152524,7976.4,중개거래,정책후,False
강남구,강남1동,2026-03-14,64.48,20,163749,8395.6,중개거래,정책후,False
강남구,강남1동,2026-03-27,52.49,16,133130,8385.1,직거래,정책후,False
강남구,강남1동,2026-03-05,50.14,15,128902,8498.7,중개거래,정책후,False
강남구,강남1동,2026-03-08,52.91,16,133689,8352.6,중개거래,정책후,False
강남구,강남1동,2026-03-21,68.54,21,176529,8514.2,중개거래,정책후,False
강남구,강남2동,2026-03-26,41.41,13,109982,8780.6,직거래,정책후,False
강남구,강남2동,2026-03-12,41.48,13,105708,8425.0,중개거래,정책후,False
강남구,강남2동,2026-03-18,60.15,18,146886,8073.0,중개거래,정책후,False
강남구,강남2동,2026-03-15,60.76,18,158086,8601.2,중개거래,정책후,False
강남구,강남2동,2026-03-12,88.57,27,218577,8158.6,중개거래,정책후,False
강남구,강남2동,2026-03-09,76.58,23,183534,7922.9,중개거래,정책후,False
강남구,강남2동,2026-03-27,18.25,6,47064,8527.3,중개거래,정책후,False
강남구,강남2동,2026-03-15,72.23,22,180492,8261.0,중개거래,정책후,False
강남구,강남2동,2026-03-01,53.01,16,140799,8779.9,중개거래,정책후,False
강남구,강남2동,2026-04-23,54.82,17,145581,8779.0,중개거래,정책후,False
강남구,강남2동,2026-04-22,63.71,19,170668,8855.5,중개거래,정책후,False
강남구,강남2동,2026-04-18,35.11,11,85933,8090.4,중개거래,정책후,False
강남구,강남1동,2026-04-07,18.84,6,49111,8616.4,중개거래,정책후,False
강남구,강남1동,2026-04-17,27.78,8,73313,8725.5,중개거래,정책후,False
강남구,강남1동,2026-04-19,43.34,13,105685,8061.9,중개거래,정책후,False
강남구,강남1동,2026-05-13,61.95,19,155596,8303.5,직거래,정책후,False
강남구,강남1동,2026-05-22,43.39,13,114070,8690.5,중개거래,정책후,False
강남구,강남1동,2026-05-03,82.81,25,182482,7285.1,중개거래,정책후,False
강남구,강남1동,2026-05-18,79.51,24,201154,8363.7,중개거래,정책후,False
강남구,강남2동,2026-05-20,91.08,28,233537,8475.9,직거래,정책후,False
강남구,강남2동,2026-05-13,45.45,14,112370,8172.4,중개거래,정책후,False
강남구,강남2동,2026-05-26,34.44,10,79470,7627.7,중개거래,정책후,False
강남구,강남2동,2026-05-24,22.94,7,56853,8191.9,중개거래,정책후,False
강남구,강남2동,2026-05-10,99.02,30,254942,8511.3,중개거래,정책후,False
강남구,강남2동,2026-05-20,23.47,7,58440,8230.7,중개거래,정책후,False
강남구,강남2동,2026-05-15,77.16,23,187055,8013.9,중개거래,정책후,False
강남구,강남2동,2026-05-19,47.28,14,122338,8554.0,중개거래,정책후,False
강남구,강남2동,2026-06-19,92.93,28,225692,8028.4,중개거래,정책후,False
강남구,강남2동,2026-06-13,21.14,6,55266,8643.7,중개거래,정책후,False
강남구,강남2동,2026-06-07,62.41,19,157391,8336.5,중개거래,정책후,False
강남구,강남1동,2026-06-09,66.81,20,177321,8773.4,중개거래,정책후,False
강남구,강남1동,2026-06-01,60.76,18,160132,8712.8,중개거래,정책후,False
강남구,강남1동,2026-06-27,57.17,17,144371,8348.2,중개거래,정책후,False
강남구,강남1동,2026-07-15,62.19,19,160325,8522.9,중개거래,정책후,False
강남구,강남1동,2026-07-20,70.64,21,186374,8722.3,직거래,정책후,False
강남구,강남1동,2026-07-14,61.6,19,158504,8506.4,직거래,정책후,False
강남구,강남1동,2026-07-12,29.56,9,78316,8757.2,중개거래,정책후,False
강남구,강남2동,2026-07-24,78.93,24,194389,8141.4,중개거래,정책후,False
강남구,강남2동,2026-07-09,77.45,23,206055,8794.7,중개거래,정책후,False
강남구,강남2동,2026-07-20,31.42,10,77370,8141.1,중개거래,정책후,False
강남구,강남1동,2026-08-07,70.66,21,181798,8505.1,중개거래,정책후,False
강남구,강남1동,2026-08-17,37.14,11,91323,8128.1,중개거래,정책후,False
강남구,강남2동,2026-08-21,52.16,16,128491,8144.0,중개거래,정책후,False
강남구,강남2동,2026-08-07,60.13,18,149001,8191.7,중개거래,정책후,False
강남구,강남2동,2026-08-10,60.08,18,142620,7848.1,중개거래,정책후,False
서초구,서초4동,2024-05-21,44.72,14,78407,5795.5,중개거래,정책전,False
서초구,서초4동,2024-05-15,48.76,15,88055,5970.0,중개거래,정책전,False
서초구,서초4동,2024-05-24,63.23,19,108823,5689.7,중개거래,정책전,False
서초구,서초4동,2024-05-27,77.22,23,131670,5636.5,중개거래,정책전,False
서초구,서초4동,2024-05-11,60.25,18,102274,5611.2,직거래,정책전,False
서초구,서초4동,2024-05-20,74.45,23,129169,5735.4,중개거래,정책전,False
서초구,서초4동,2024-05-14,60.35,18,101756,5573.6,중개거래,정책전,False
서초구,서초4동,2024-05-15,103.13,31,169588,5436.1,중개거래,정책전,False
서초구,서초4동,2024-05-12,60.96,18,114884,6230.0,중개거래,정책전,False
서초구,서초4동,2024-05-05,65.48,20,106167,5359.8,중개거래,정책전,False
서초구,서초4동,2024-05-04,75.93,23,130224,5669.9,중개거래,정책전,False
서초구,서초4동,2024-05-26,57.1,17,94815,5489.2,중개거래,정책전,False
서초구,서초4동,2024-05-04,44.61,13,72719,5388.8,중개거래,정책전,False
서초구,서초4동,2024-05-14,77.73,24,128861,5480.3,중개거래,정책전,False
서초구,서초4동,2024-05-14,73.63,22,119081,5346.4,직거래,정책전,False
서초구,서초4동,2024-05-08,63.49,19,110389,5748.1,중개거래,정책전,False
서초구,서초4동,2024-05-09,72.55,22,117961,5375.0,중개거래,정책전,False
서초구,서초1동,2024-05-20,41.98,13,67086,5282.4,중개거래,정책전,False
서초구,서초1동,2024-05-12,65.7,20,111212,5595.7,중개거래,정책전,False
서초구,서초1동,2024-05-04,69.15,21,120258,5748.7,중개거래,정책전,False
서초구,서초1동,2024-05-18,63.69,19,97574,5064.6,직거래,정책전,False
서초구,서초1동,2024-05-14,24.19,7,40877,5586.3,중개거래,정책전,False
서초구,서초1동,2024-05-04,99.22,30,172088,5733.7,중개거래,정책전,False
서초구,서초1동,2024-05-15,40.38,12,64787,5304.1,중개거래,정책전,False
서초구,서초1동,2024-05-07,21.87,7,36600,5531.4,중개거래,정책전,False
서초구,서초1동,2024-05-19,54.7,17,88614,5355.7,중개거래,정책전,False
서초구,서초1동,2024-05-15,60.82,18,105766,5749.2,직거래,정책전,False
서초구,서초3동,2024-06-03,59.23,18,98391,5491.9,직거래,정책전,False
서초구,서초3동,2024-06-20,60.85,18,97672,5305.9,중개거래,정책전,False
서초구,서초3동,2024-06-02,43.12,13,68009,5214.0,중개거래,정책전,False
서초구,서초3동,2024-06-01,70.59,21,130794,6125.6,중개거래,정책전,False
서초구,서초3동,2024-06-25,68.7,21,108486,5220.2,중개거래,정책전,False
서초구,서초3동,2024-06-10,40.53,12,64115,5229.4,직거래,정책전,False
서초구,서초3동,2024-06-08,57.2,17,91158,5268.7,직거래,정책전,False
서초구,서초4동,2024-06-08,57.91,18,102341,5842.6,직거래,정책전,False
서초구,서초4동,2024-06-07,57.31,17,98927,5706.4,중개거래,정책전,False
서초구,서초4동,2024-06-14,35.35,11,60004,5611.2,중개거래,정책전,False
서초구,서초4동,2024-06-17,80.69,24,138448,5672.0,중개거래,정책전,False
서초구,서초4동,2024-06-27,61.76,19,102106,5465.0,중개거래,정책전,False
서초구,서초4동,2024-06-03,74.79,23,128679,5688.0,중개거래,정책전,False
서초구,서초2동,2024-07-20,81.1,25,136821,5577.2,중개거래,정책전,False
서초구,서초2동,2024-07-12,72.95,22,135321,6132.2,중개거래,정책전,False
서초구,서초2동,2024-07-19,27.39,8,46605,5624.3,중개거래,정책전,False
서초구,서초2동,2024-07-02,50.47,15,88905,5823.5,중개거래,정책전,False
서초구,서초2동,2024-07-03,110.45,33,176820,5292.3,중개거래,정책전,False
서초구,서초2동,2024-07-03,49.2,15,78179,5253.4,중개거래,정책전,False
서초구,서초2동,2024-07-08,50.31,15,85261,5602.8,중개거래,정책전,False
서초구,서초2동,2024-07-22,59.27,18,105034,5858.5,중개거래,정책전,False
서초구,서초3동,2024-07-21,84.16,25,148076,5816.7,중개거래,정책전,False
서초구,서초3동,2024-07-07,69.33,21,102445,4884.5,중개거래,정책전,False
서초구,서초3동,2024-07-27,62.39,19,109041,5777.7,중개거래,정책전,False
서초구,서초3동,2024-07-23,64.22,19,106663,5491.0,중개거래,정책전,False
서초구,서초3동,2024-07-08,60.69,18,115082,6268.2,중개거래,정책전,False
서초구,서초3동,2024-07-02,75.88,23,135672,5910.8,중개거래,정책전,False
서초구,서초3동,2024-07-09,18.0,5,29664,5448.0,직거래,정책전,False
서초구,서초3동,2024-07-17,55.47,17,89077,5308.4,중개거래,정책전,False
서초구,서초3동,2024-07-06,73.99,22,127152,5681.1,중개거래,정책전,False
서초구,서초3동,2024-07-22,62.95,19,98479,5171.5,중개거래,정책전,False
서초구,서초4동,2024-07-23,51.24,16,81464,5255.3,중개거래,정책전,False
서초구,서초4동,2024-07-26,54.23,16,89710,5468.5,중개거래,정책전,False
서초구,서초4동,2024-07-03,51.91,16,75737,4823.5,중개거래,정책전,False
서초구,서초4동,2024-07-02,59.85,18,99150,5476.3,중개거래,정책전,False
서초구,서초4동,2024-07-13,74.81,23,114843,5075.0,중개거래,정책전,False
서초구,서초4동,2024-07-09,46.72,14,71424,5054.0,중개거래,정책전,False
서초구,서초4동,2024-07-11,81.46,25,135232,5487.8,중개거래,정책전,False
서초구,서초4동,2024-07-27,25.8,8,43600,5586.1,중개거래,정책전,False
서초구,서초4동,2024-07-14,35.8,11,58243,5377.7,중개거래,정책전,False
서초구,서초4동,2024-07-11,70.77,21,115107,5376.6,중개거래,정책전,False
서초구,서초1동,2024-07-01,90.51,27,137665,5027.9,중개거래,정책전,False
서초구,서초1동,2024-07-20,86.14,26,137930,5293.6,중개거래,정책전,False
서초구,서초1동,2024-07-01,71.32,22,104742,4854.6,중개거래,정책전,False
서초구,서초1동,2024-07-20,90.0,27,146451,5379.4,중개거래,정책전,False
서초구,서초1동,2024-07-25,81.68,25,150339,6084.9,중개거래,정책전,False
서초구,서초1동,2024-07-26,95.44,29,146606,5078.0,중개거래,정책전,False
서초구,서초1동,2024-07-23,38.63,12,64613,5528.8,중개거래,정책전,False
서초구,서초1동,2024-07-21,39.34,12,66365,5577.0,중개거래,정책전,False
서초구,서초1동,2024-07-18,56.41,17,94182,5519.8,중개거래,정책전,False
서초구,서초1동,2024-07-15,73.79,22,127856,5727.7,중개거래,정책전,False
서초구,서초2동,2024-08-09,20.67,6,32210,5151.9,중개거래,정책전,False
서초구,서초2동,2024-08-23,35.22,11,56538,5306.4,중개거래,정책전,False
서초구,서초2동,2024-08-22,50.19,15,89095,5868.3,중개거래,정책전,False
서초구,서초2동,2024-08-10,49.78,15,81031,5381.2,직거래,정책전,False
서초구,서초2동,2024-08-07,70.68,21,112244,5249.6,중개거래,정책전,False
서초구,서초2동,2024-08-18,63.23,19,109277,5712.8,중개거래,정책전,False
서초구,서초2동,2024-08-05,95.33,29,151595,5256.9,중개거래,정책전,False
서초구,서초2동,2024-08-22,56.99,17,94301,5469.7,중개거래,정책전,False
서초구,서초4동,2024-08-03,80.81,24,149481,6114.8,직거래,정책전,False
서초구,서초4동,2024-08-18,48.04,15,84911,5843.2,중개거래,정책전,False
서초구,서초4동,2024-08-24,63.98,19,111887,5781.3,중개거래,정책전,False
서초구,서초4동,2024-08-01,77.39,23,138671,5923.6,중개거래,정책전,False
서초구,서초4동,2024-08-13,77.11,23,126328,5416.2,중개거래,정책전,False
서초구,서초4동,2024-08-02,63.32,19,109660,5724.7,중개거래,정책전,False
서초구,서초4동,2024-08-13,47.27,14,78708,5504.4,중개거래,정책전,False
서초구,서초4동,2024-08-23,24.77,7,40775,5441.7,직거래,정책전,False
서초구,서초3동,2024-08-24,57.6,17,94060,5398.3,중개거래,정책전,False
서초구,서초3동,2024-08-10,81.97,25,140134,5651.9,중개거래,정책전,False
서초구,서초3동,2024-08-24,61.91,19,102120,5452.9,중개거래,정책전,False
서초구,서초3동,2024-08-04,41.69,13,63709,5051.4,중개거래,정책전,False
서초구,서초3동,2024-08-12,71.62,22,122082,5634.6,중개거래,정책전,False
서초구,서초3동,2024-09-04,81.67,25,131716,5331.4,중개거래,정책전,False
서초구,서초3동,2024-09-02,67.79,21,104391,5090.6,중개거래,정책전,False
서초구,서초3동,2024-09-08,71.8,22,130347,6001.5,직거래,정책전,False
서초구,서초3동,2024-09-05,57.54,17,99179,5698.5,중개거래,정책전,False
서초구,서초3동,2024-09-12,84.33,26,152374,5973.5,중개거래,정책전,False
서초구,서초3동,2024-09-27,78.36,24,131996,5568.6,직거래,정책전,False
서초구,서초3동,2024-09-16,78.89,24,134008,5615.7,중개거래,정책전,False
서초구,서초3동,2024-09-05,65.19,20,113700,5765.9,직거래,정책전,False
서초구,서초3동,2024-09-23,68.4,21,119805,5790.5,중개거래,정책전,False
서초구,서초3동,2024-09-06,42.55,13,76399,5936.2,중개거래,정책전,False
서초구,서초3동,2024-09-11,79.77,24,131306,5441.8,중개거래,정책전,False
서초구,서초3동,2024-09-16,57.24,17,97827,5649.5,중개거래,정책전,False
서초구,서초3동,2024-09-07,39.14,12,65576,5538.2,중개거래,정책전,False
서초구,서초3동,2024-09-09,32.38,10,50251,5129.9,중개거래,정책전,False
서초구,서초3동,2024-09-17,51.16,15,78572,5077.5,중개거래,정책전,False
서초구,서초3동,2024-09-22,58.85,18,104155,5850.9,중개거래,정책전,False
서초구,서초4동,2024-09-23,39.28,12,66262,5577.3,직거래,정책전,False
서초구,서초4동,2024-09-15,81.8,25,146685,5927.7,중개거래,정책전,False
서초구,서초4동,2024-09-01,72.29,22,118742,5430.3,중개거래,정책전,False
서초구,서초4동,2024-09-16,57.24,17,92184,5323.8,중개거래,정책전,False
서초구,서초4동,2024-09-20,55.87,17,102215,6047.8,중개거래,정책전,False
서초구,서초4동,2024-09-02,64.82,20,122686,6256.6,중개거래,정책전,False
서초구,서초4동,2024-09-07,62.25,19,112036,5949.7,중개거래,정책전,False
서초구,서초4동,2024-09-11,58.59,18,96234,5430.2,중개거래,정책전,False
서초구,서초4동,2024-09-01,55.4,17,95819,5717.5,중개거래,정책전,False
서초구,서초4동,2024-09-07,45.0,14,74816,5496.4,중개거래,정책전,False
서초구,서초2동,2024-09-21,72.82,22,131975,5991.1,중개거래,정책전,False
서초구,서초2동,2024-09-02,68.7,21,114851,5526.2,중개거래,정책전,False
서초구,서초2동,2024-09-15,69.17,21,106730,5100.6,중개거래,정책전,False
서초구,서초2동,2024-09-24,83.66,25,139974,5531.2,중개거래,정책전,False
서초구,서초2동,2024-10-01,36.76,11,62602,5629.9,직거래,정책전,False
서초구,서초2동,2024-10-02,63.22,19,102294,5349.2,직거래,정책전,False
서초구,서초2동,2024-10-23,65.05,20,105595,5366.7,직거래,정책전,False
서초구,서초2동,2024-10-17,73.13,22,118958,5377.4,중개거래,정책전,False
서초구,서초2동,2024-10-10,60.35,18,99131,5430.0,중개거래,정책전,False
서초구,서초2동,2024-10-03,79.79,24,123014,5096.8,중개거래,정책전,False
서초구,서초2동,2024-10-18,24.31,7,40059,5447.9,중개거래,정책전,False
서초구,서초2동,2024-10-13,51.59,16,80318,5147.1,중개거래,정책전,False
서초구,서초2동,2024-10-11,33.71,10,51739,5073.6,직거래,정책전,False
서초구,서초2동,2024-10-15,93.55,28,149128,5269.9,중개거래,정책전,False
서초구,서초2동,2024-10-17,40.11,12,64708,5332.9,직거래,정책전,False
서초구,서초2동,2024-10-13,86.84,26,135589,5161.5,중개거래,정책전,False
서초구,서초4동,2024-10-17,74.0,22,123260,5506.7,중개거래,정책전,False
서초구,서초4동,2024-10-21,26.62,8,43721,5429.8,중개거래,정책전,False
